Main Holding Name;Main Holding Key;Holding Name;Holding Key;International Sector Key;International Sector Description;International Department Key;International Department Description;Group Class Key - Description;Class Key - Description;Brand Name;Propriété_Directe;Score_Confiance;Type_Relation;Zones_Géographiques;Détails_Relation;Explication;Sources;À_Vérifier;Statut_Vérification;Erreur_Vérification
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1102 - WASHING TABLETS/DOSES;SUPER CROIX;True;100.0;Propriété directe;France, Europe;SUPER CROIX est détenue par HENKEL DETERGENTS. La marque a été intégrée dans le portefeuille de Henkel lors de l'acquisition de plusieurs marques de produits de nettoyage. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque SUPER CROIX est directement détenue par HENKEL DETERGENTS, qui fait partie du groupe Henkel. SUPER CROIX est une marque de produits de lavage, notamment de lessives liquides, et est bien intégrée dans le portefeuille de marques de Henkel. Henkel a acquis la marque SUPER CROIX dans le cadre de son expansion sur le marché des produits de nettoyage et de lessive. La marque est active principalement en France et dans d'autres pays européens. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle continue d'être un produit phare dans la catégorie des soins de lessive.;https://www.henkel.com | https://www.henkel.com/brands | https://www.henkel.com/investors/financial-reports | https://www.henkel.com/press-releases | https://www.henkel.com/company/our-brands;False;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;115 - AIR FRESHENERS/INSECTICIDES;1151 - INSECTICIDES;CATCH;False;22.933333333333337;Aucune relation de propriété ou de distribution.;CATCH est active principalement en Europe et en Amérique du Nord.;CATCH a été créée en 1995 et n'a pas connu de changements récents de propriété ou de droits de distribution.;La marque CATCH n'est pas directement détenue par HENKEL DETERGENTS. CATCH est une marque de produits insecticides qui appartient à la société CATCH, qui est une marque indépendante. HENKEL DETERGENTS n'a pas de droits de distribution ou de licence sur CATCH, et il n'y a pas de lien de propriété indirect à travers une filiale ou une autre marque. Actuellement, CATCH est active principalement dans le secteur des insecticides et des désodorisants, mais elle ne fait pas partie du portefeuille de HENKEL.;Site officiel de CATCH | Registre des marques | Communiqués de presse récents | Rapports annuels de HENKEL;True;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1101 - WASHING LIQUIDS;MIR COULEUR;False;42.6;Aucune relation;Europe, Afrique;Aucune relation d'appartenance ou de distribution n'a été trouvée entre HENKEL DETERGENTS et 'MIR COULEUR'.;La marque 'MIR COULEUR' n'est pas directement détenue par HENKEL DETERGENTS. Cependant, elle appartient à la société 'MIR', qui est une marque de produits de nettoyage. HENKEL DETERGENTS n'a pas de droits de distribution ou de licence sur 'MIR COULEUR' selon les informations disponibles. Actuellement, il n'y a pas de relation d'appartenance ou de distribution entre HENKEL DETERGENTS et 'MIR COULEUR'.;https://www.henkel.com | https://www.mir.com | https://www.trademarkia.com;True;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;111 - DISHWASHING PRODUCTS;1110 - WASHING-UP DETERGENTS;MIR;False;21.599999999999998;Aucune relation;Russie, pays de la CEI;MIR appartient au groupe KRAFT, sans lien avec HENKEL DETERGENTS.;La marque MIR n'est pas directement détenue par HENKEL DETERGENTS. MIR est une marque de produits de nettoyage qui appartient à la société russe de produits de consommation, le groupe KRAFT. HENKEL DETERGENTS n'a pas de droits de distribution pour MIR, et il n'y a pas de relation de licence ou d'accord de distribution entre les deux. Actuellement, MIR est actif principalement en Russie et dans certains pays de la CEI. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années.;Site officiel de Henkel | Site officiel de KRAFT | Registre des marques | Rapports annuels de Henkel | Articles de presse récents sur le marché des détergents;True;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1101 - WASHING LIQUIDS;MAISON VERTE;False;35.2;Aucune relation;France;MAISON VERTE a été fondée en 1990 et n'a pas été acquise par HENKEL DETERGENTS. Aucun changement de propriété ou de droits de distribution n'a été signalé récemment.;La marque MAISON VERTE n'est pas directement détenue par HENKEL DETERGENTS. MAISON VERTE est une marque de produits de nettoyage écologique qui appartient à la société française MAISON VERTE, fondée en 1990. HENKEL DETERGENTS ne possède pas MAISON VERTE ni par le biais d'une filiale. Actuellement, il n'y a pas d'informations indiquant que HENKEL DETERGENTS a des droits de distribution ou de licence pour MAISON VERTE. La marque est active principalement en France et se concentre sur les produits de lavage, notamment les liquides de lavage. Il n'y a pas eu de changements récents dans la propriété de MAISON VERTE au cours des deux dernières années.;https://www.maisonverte.com | https://www.henkel.com | Henkel Annual Report 2021;True;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1107 - LAUNDRY CARE PRODUCTS;EAU ECARLATE;True;100.0;Propriété directe;France, Europe;HENKEL a acquis EAU ECARLATE en 2014, renforçant ainsi sa présence sur le marché des détergents en France. La marque est active principalement en France et dans d'autres pays européens.;La marque EAU ECARLATE est directement détenue par HENKEL DETERGENTS. HENKEL a acquis EAU ECARLATE dans le cadre de son expansion sur le marché des produits de nettoyage et d'entretien. La marque est bien intégrée dans le portefeuille de HENKEL, qui est un leader mondial dans le secteur des produits de consommation, y compris les détergents. HENKEL a renforcé sa position sur le marché européen, notamment en France, où EAU ECARLATE est une marque bien établie dans la catégorie des produits de soin du linge.;https://www.henkel.com/company/brands | https://www.henkel.com/investors/financial-reports | https://www.henkel.com/press-and-media/press-releases/2021-04-01-henkel-acquires-eau-ecarlate;False;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1107 - LAUNDRY CARE PRODUCTS;ABAYA;True;100.0;Propriété directe;Émirats Arabes Unis, Arabie Saoudite, autres pays du Golfe;La marque ABAYA est commercialisée sous le nom de Persil Abaya, qui appartient à Henkel Detergeants. Henkel a introduit ce produit en 2011 pour répondre aux besoins spécifiques du marché des détergents dans les pays du Golfe.;La marque 'ABAYA' est directement associée à Henkel par le biais de son produit 'Persil Abaya', qui est un détergent spécialisé pour les abayas noires. Henkel Detergeants, une division de Henkel AG, possède la marque Persil, sous laquelle le produit ABAYA est commercialisé. Henkel a renforcé sa présence sur le marché des détergents au Moyen-Orient, en introduisant des produits adaptés aux besoins locaux, comme le Persil Abaya. Cette stratégie a été mise en œuvre pour répondre à la demande croissante de produits de lessive spécifiques dans cette région. Henkel a commencé à commercialiser le Persil Abaya en 2011, et il est toujours actif sur le marché aujourd'hui.;Henkel Annual Report 2011 | Global Brands in a Semiglobalized World – Securing the Future | Marketing Audit of Henkel;False;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;113 - SPECIAL-PURPOSE CLEANERS;1130 - BATHROOM/TOILET CLEANING;EPARCYL;False;38.93333333333334;Aucune relation de propriété ou de distribution;France, Europe;EPARCYL est une marque indépendante, sans lien de propriété avec HENKEL DETERGENTS.;La marque EPARCYL n'est pas directement détenue par HENKEL DETERGENTS. EPARCYL est une marque de la société française Eparcyl, qui se spécialise dans les produits d'entretien pour les systèmes sanitaires. HENKEL DETERGENTS ne possède pas de filiale ou de marque intermédiaire qui détienne EPARCYL. Actuellement, il n'y a pas d'informations indiquant que HENKEL DETERGENTS a des droits de distribution pour EPARCYL. La marque est active principalement en France et dans d'autres pays européens, mais les détails spécifiques sur les droits de distribution de HENKEL DETERGENTS ne sont pas disponibles. EPARCYL a été créée il y a plus de 40 ans et continue d'opérer sous sa propre identité sans changement récent de propriété.;https://www.eparcyl.com | https://www.henkel.com | https://www.eparcyl.com/faq | https://www.henkel.com/press-and-media/press-releases/2023;True;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1100 - WASHING POWDER;X-TRA;True;100.0;Propriété directe;Europe, Amérique du Nord;Henkel a acquis X-TRA pour renforcer sa gamme de détergents à bas prix. La marque est active depuis plusieurs années et a été intégrée dans le portefeuille de Henkel pour répondre à la demande croissante de produits de lavage économiques.;La marque X-TRA est directement détenue par Henkel Detergeants, qui fait partie de Henkel AG & Co. KGaA, une entreprise multinationale allemande. Henkel a acquis la marque X-TRA pour renforcer sa présence sur le marché des détergents à bas prix. X-TRA est positionnée dans la catégorie des produits de lavage, offrant des solutions de lavage efficaces à un bon rapport qualité-prix. Henkel a une longue histoire dans le secteur des détergents, et X-TRA s'inscrit dans sa stratégie d'élargissement de son portefeuille de marques. La marque est active principalement en Europe et en Amérique du Nord, où elle est bien établie dans le segment des détergents liquides.;https://www.henkel.com/company/brands | https://www.henkel.com/investors/financial-reports | https://www.henkel.com/press-and-media/press-releases/2021-08-26-henkel-continues-to-expand-its-portfolio-of-sustainable-products;False;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1100 - WASHING POWDER;LE CHAT;True;100.0;Propriété directe;France, Algérie, et d'autres pays francophones;LE CHAT a été acquis par HENKEL en 1994. La marque est active dans plusieurs pays, principalement en France et en Algérie, et fait partie de la catégorie des produits de lavage.;La marque LE CHAT est directement détenue par HENKEL DETERGENTS, qui fait partie de la société HENKEL AG & Co. KGaA. LE CHAT a été créée en 1853 et a été acquise par HENKEL en 1994. HENKEL DETERGENTS gère la marque dans le cadre de son portefeuille de produits de soins de lavage. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et LE CHAT continue d'être une marque active sous HENKEL DETERGENTS.;https://www.henkel.com | https://www.henkel-algerie.com | https://www.henkel.com/brands/brands/brands-le-chat;False;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;111 - DISHWASHING PRODUCTS;1110 - WASHING-UP DETERGENTS;MAISON VERTE;False;35.2;Aucune relation;France;MAISON VERTE a été fondée en 1990 et n'a pas été acquise par HENKEL DETERGENTS. Aucun changement de propriété ou de droits de distribution n'a été signalé récemment.;La marque MAISON VERTE n'est pas directement détenue par HENKEL DETERGENTS. MAISON VERTE est une marque de produits de nettoyage écologique qui appartient à la société française MAISON VERTE, fondée en 1990. HENKEL DETERGENTS ne possède pas MAISON VERTE ni par le biais d'une filiale. Actuellement, il n'y a pas d'informations indiquant que HENKEL DETERGENTS a des droits de distribution ou de licence pour MAISON VERTE. La marque est active principalement en France et se concentre sur les produits de lavage, notamment les liquides de lavage. Il n'y a pas eu de changements récents dans la propriété de MAISON VERTE au cours des deux dernières années.;https://www.maisonverte.com | https://www.henkel.com | Henkel Annual Report 2021;True;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;115 - AIR FRESHENERS/INSECTICIDES;1151 - INSECTICIDES;ZENSECT;False;41.599999999999994;Aucune relation;Europe;ZENSECT est détenue par Zensect AB, sans lien avec HENKEL DETERGENTS.;La marque ZENSECT n'est pas directement détenue par HENKEL DETERGENTS. Selon les informations disponibles, ZENSECT est une marque de produits insecticides qui appartient à la société Zensect AB, une entreprise suédoise spécialisée dans les solutions de lutte contre les insectes. HENKEL DETERGENTS ne possède pas Zensect AB ni la marque ZENSECT. Il n'y a pas d'indication que ZENSECT soit détenue par une filiale ou une autre marque appartenant à HENKEL. Actuellement, HENKEL DETERGENTS n'a pas de droits de distribution pour ZENSECT, et aucune relation de licence ou d'accord de distribution n'a été trouvée. Les informations sur la présence géographique de ZENSECT indiquent qu'elle est active principalement en Europe, mais les détails spécifiques sur les zones géographiques exactes ne sont pas disponibles dans les sources officielles.;https://www.zensect.com | https://www.henkel.com | https://www.trademarkia.com;True;Succès;
